order_id,user_id,order_time,order_amount,order_status,pay_status,source_channel,province
44831,9463,2026-03-21 19:44:39,2377.74,已取消,未支付,app,北京
44832,5966,2026-03-25 20:34:34,1624.58,待支付,未支付,web,浙江
44833,6819,2026-03-03 16:15:49,1584.48,已完成,已支付,app,四川
44834,4088,2026-03-10 14:38:35,2763.91,已完成,已支付,app,北京
44835,4781,2026-03-23 18:07:42,254.2,已完成,已支付,mini_program,浙江
44836,6912,2026-03-22 06:18:50,1663.2,已完成,已支付,mini_program,上海
44837,6493,2026-03-25 21:17:14,301.06,已取消,未支付,app,江苏
44838,8901,2026-03-21 07:34:17,383.63,已支付,已支付,app,湖北
44839,7129,2026-03-23 13:36:52,2000.66,已支付,已支付,app,山东
44840,9108,2026-03-17 07:59:34,1511.67,已完成,已支付,web,河南
44841,5977,2026-03-15 00:17:58,1095.95,已完成,已支付,mini_program,北京
44842,6788,2026-03-22 02:44:02,1291.6,已支付,已支付,app,福建
44843,1455,2026-03-25 10:17:12,157.96,已支付,已支付,app,江苏
44844,4908,2026-03-25 04:59:27,2943.66,已完成,已支付,app,江苏
44845,7107,2026-03-18 06:53:04,2605.25,已取消,未支付,app,广东
44846,3607,2026-03-24 20:28:04,248.04,已退款,已退款,app,浙江
44847,2618,2026-03-22 20:38:41,1328.97,已取消,未支付,mini_program,四川
44848,4855,2026-03-20 06:16:39,306.59,已完成,已支付,app,上海
44849,8688,2026-03-15 20:43:53,2896.9,已支付,已支付,web,浙江
44850,4289,2026-03-19 11:15:23,1958.85,已完成,已支付,app,浙江
44851,5996,2026-03-12 11:16:40,2795.96,已完成,已支付,app,上海
44852,7336,2026-03-17 14:07:17,220.28,已支付,已支付,app,浙江
44853,6292,2026-03-23 23:40:23,1420.77,已完成,已支付,mini_program,浙江
44854,4036,2026-03-21 06:51:09,2107.6,已完成,已支付,app,广东
44855,9874,2026-03-17 23:11:37,1730.2,已支付,已支付,app,浙江
44856,1863,2026-03-18 16:18:28,1072.62,已完成,已支付,mini_program,湖北
44857,2219,2026-03-13 11:58:31,355.46,已完成,已支付,mini_program,广东
44858,5652,2026-03-25 21:56:50,2798.83,已完成,已支付,web,福建
44859,8440,2026-03-25 05:13:48,2189.89,已取消,未支付,mini_program,广东
44860,4282,2026-03-17 23:23:23,1543.72,已支付,已支付,app,四川
44861,6422,2026-03-17 19:45:12,1799.09,已取消,未支付,app,上海
44862,2894,2026-03-19 07:01:30,2422.34,已完成,已支付,mini_program,四川
44863,8414,2026-03-13 09:19:34,2495.03,已完成,已支付,app,河南
44864,3320,2026-03-08 23:28:24,1412.19,待支付,未支付,app,广东
44865,4764,2026-03-24 05:21:49,2378.26,已完成,已支付,mini_program,湖北
44866,7602,2026-03-25 19:26:51,1647.78,待支付,未支付,mini_program,四川
44867,907,2026-03-22 13:26:57,2651.92,已取消,未支付,mini_program,湖北
44868,9755,2026-03-17 09:48:44,2791.93,待支付,未支付,mini_program,浙江
44869,7356,2026-03-12 18:03:42,1688.98,已完成,已支付,app,浙江
44870,2152,2026-03-21 04:23:13,1440.63,已取消,未支付,mini_program,江苏
44871,9537,2026-03-12 16:32:06,287.66,已退款,已退款,web,湖北
44872,4549,2026-03-20 10:36:50,1053.65,待支付,未支付,mini_program,河南
44873,1743,2026-03-25 10:19:04,1877.82,已完成,已支付,app,湖北
44874,3746,2026-03-18 03:09:14,1874.75,已取消,未支付,web,江苏
44875,9523,2026-03-07 08:17:18,2833.4,已支付,已支付,mini_program,上海
44876,3954,2026-03-01 05:16:19,2433.84,待支付,未支付,mini_program,上海
44877,2651,2026-03-22 20:00:59,1894.04,已支付,已支付,mini_program,上海
44878,5351,2026-03-20 06:25:05,2199.98,已完成,已支付,mini_program,河南
44879,1584,2026-03-04 00:39:24,1673.53,已完成,已支付,web,广东
44880,5669,2026-03-23 22:42:16,1529.96,已完成,已支付,app,山东
44881,2890,2026-03-22 05:14:02,557.39,待支付,未支付,app,北京
44882,7251,2026-03-24 22:10:22,2246.39,已支付,已支付,app,山东
44883,8867,2026-03-20 05:50:18,1172.62,已完成,已支付,app,上海
44884,9041,2026-03-21 21:41:44,1007.2,已完成,已支付,app,上海
44885,1866,2026-03-25 10:57:34,1664.1,待支付,未支付,web,湖北
44886,6476,2026-03-25 08:00:41,2856.03,已取消,未支付,web,江苏
44887,136,2026-03-24 13:10:34,2154.58,已支付,已支付,mini_program,四川
44888,8044,2026-03-05 02:22:10,1282.34,已退款,已退款,web,上海
44889,3038,2026-03-23 16:33:32,1859.89,待支付,未支付,web,江苏
44890,5649,2026-03-20 01:54:31,442.88,已完成,已支付,app,北京
44891,52,2026-03-25 04:36:35,1051.92,已完成,已支付,web,湖北
44892,3403,2026-03-17 22:32:30,1058.01,已完成,已支付,mini_program,上海
44893,1823,2026-03-13 06:55:14,2907.02,已完成,已支付,web,广东
44894,250,2026-03-02 06:32:12,2887.65,已完成,已支付,app,四川
44895,49,2026-03-23 02:25:40,1433.3,已取消,未支付,app,湖北
44896,8745,2026-03-12 12:19:53,738.1,已完成,已支付,web,湖北
44897,2664,2026-03-09 19:23:04,2848.66,待支付,未支付,app,广东
44898,4656,2026-03-21 17:28:18,899.87,已完成,已支付,app,浙江
44899,3452,2026-03-23 05:08:56,1051.62,已完成,已支付,app,河南
44900,291,2026-03-22 06:42:54,1193.4,已完成,已支付,app,上海
44901,3897,2026-03-21 14:05:15,362.36,已完成,已支付,mini_program,湖北
44902,6398,2026-03-24 15:58:25,1087.0,已取消,未支付,app,福建
44903,8507,2026-03-13 04:25:58,214.87,已完成,已支付,mini_program,江苏
44904,48,2026-03-17 21:35:48,2490.03,已完成,已支付,web,江苏
44905,7505,2026-03-19 07:27:12,482.42,已完成,已支付,app,浙江
44906,4012,2026-03-24 22:59:34,122.22,待支付,未支付,mini_program,江苏
44907,7264,2026-03-20 08:40:53,1796.06,已完成,已支付,mini_program,广东
44908,448,2026-03-25 20:15:47,2413.27,已取消,未支付,app,四川
44909,1546,2026-03-25 05:38:01,195.71,已取消,未支付,mini_program,浙江
44910,7750,2026-03-18 08:30:47,1746.24,已完成,已支付,web,江苏
44911,5741,2026-03-03 02:02:04,2828.34,已完成,已支付,web,上海
44912,1286,2026-03-13 07:37:54,1390.52,已完成,已支付,mini_program,河南
44913,6793,2026-03-24 18:01:07,1074.79,已取消,未支付,app,河南
44914,9040,2026-03-24 07:08:09,151.16,已支付,已支付,app,福建
44915,3386,2026-03-25 19:02:23,151.99,已退款,已退款,mini_program,湖北
44916,5202,2026-03-20 01:19:57,2843.33,已完成,已支付,app,山东
44917,4390,2026-03-22 06:39:39,1897.16,已完成,已支付,web,上海
44918,2336,2026-03-21 12:11:59,1240.84,已支付,已支付,web,四川
44919,5089,2026-03-15 11:47:49,2726.94,已完成,已支付,app,四川
44920,8203,2026-03-21 05:03:56,2415.54,已完成,已支付,web,福建
44921,7883,2026-03-11 17:21:29,2704.97,已取消,未支付,app,山东
44922,7212,2026-03-16 20:20:22,1356.27,已完成,已支付,mini_program,北京
44923,3408,2026-03-09 01:07:36,2593.0,已支付,已支付,app,湖北
44924,8596,2026-03-22 04:05:43,946.34,已完成,已支付,app,河南
44925,9071,2026-03-25 21:34:39,1705.48,待支付,未支付,web,上海
44926,9120,2026-03-25 14:02:12,2506.63,已退款,已退款,web,上海
44927,160,2026-03-25 10:25:57,1400.82,已取消,未支付,app,广东
44928,2154,2026-03-06 02:21:40,1568.56,已完成,已支付,app,广东
44929,9496,2026-03-22 21:07:03,2568.87,已取消,未支付,app,山东
44930,7880,2026-03-22 09:38:14,876.06,已取消,未支付,mini_program,北京
44931,1637,2026-03-25 20:45:17,2078.86,已取消,未支付,app,山东
44932,4913,2026-03-19 23:56:42,2959.61,已完成,已支付,web,湖北
44933,4313,2026-03-22 19:21:14,320.63,已取消,未支付,web,浙江
44934,6203,2026-03-19 21:20:40,1787.08,待支付,未支付,app,北京
44935,4651,2026-03-19 08:28:23,357.02,已完成,已支付,app,湖北
44936,3707,2026-03-23 20:30:32,2451.07,已支付,已支付,mini_program,湖北
44937,6790,2026-03-25 06:36:09,874.16,已支付,已支付,app,北京
44938,6325,2026-03-11 07:32:18,2932.96,已完成,已支付,app,广东
44939,7534,2026-03-20 21:21:29,603.87,待支付,未支付,mini_program,江苏
44940,6794,2026-03-16 10:03:47,1577.08,已完成,已支付,web,河南
44941,6509,2026-03-11 02:21:26,971.5,待支付,未支付,app,福建
44942,5212,2026-03-19 00:38:35,72.05,已完成,已支付,app,北京
44943,1799,2026-03-19 21:54:26,34.1,已完成,已支付,web,四川
44944,5664,2026-03-21 07:21:07,874.19,已支付,已支付,mini_program,广东
44945,1603,2026-03-23 17:31:55,1020.46,已取消,未支付,mini_program,北京
44946,6242,2026-03-14 22:47:23,1451.29,已支付,已支付,app,四川
44947,2782,2026-03-19 20:12:32,200.74,待支付,未支付,app,浙江
44948,9265,2026-03-17 04:56:32,940.54,已完成,已支付,web,北京
44949,5809,2026-03-21 03:33:32,2084.61,已完成,已支付,app,河南
44950,1302,2026-03-24 10:58:26,967.45,已完成,已支付,app,上海
44951,8071,2026-03-19 23:17:21,2684.93,已完成,已支付,app,河南
44952,5879,2026-03-17 12:26:48,1813.89,已取消,未支付,app,四川
44953,5840,2026-03-23 07:26:00,2462.98,已完成,已支付,app,湖北
44954,8951,2026-03-13 16:15:28,1499.32,已完成,已支付,web,江苏
44955,6817,2026-03-18 00:38:34,1372.14,已完成,已支付,app,广东
44956,3821,2026-03-22 20:15:51,2696.21,已支付,已支付,mini_program,四川
44957,6821,2026-03-10 14:42:25,2230.59,已完成,已支付,app,四川
44958,4526,2026-03-20 08:28:52,1594.19,已支付,已支付,app,湖北
44959,1512,2026-03-12 21:31:27,2797.58,已取消,未支付,mini_program,四川
44960,1194,2026-03-15 23:26:17,1351.18,已完成,已支付,mini_program,福建
44961,4544,2026-03-16 02:15:28,785.25,已完成,已支付,app,广东
44962,1528,2026-03-23 00:45:57,285.69,已退款,已退款,web,河南
44963,9410,2026-03-25 03:36:40,2601.61,已支付,已支付,mini_program,湖北
44964,3483,2026-03-25 10:23:47,2703.23,已支付,已支付,web,山东
44965,5933,2026-03-17 18:27:51,2065.8,已完成,已支付,app,北京
44966,3826,2026-03-24 17:27:23,1639.03,已支付,已支付,app,山东
44967,7944,2026-03-18 03:46:35,1665.08,已完成,已支付,mini_program,上海
44968,9947,2026-03-25 12:33:43,170.48,已完成,已支付,mini_program,广东
44969,7444,2026-03-18 22:32:37,829.87,已退款,已退款,app,山东
44970,9034,2026-03-15 07:35:00,1362.92,已支付,已支付,app,江苏
44971,2393,2026-03-22 19:54:27,1379.07,已取消,未支付,mini_program,山东
44972,3629,2026-03-09 10:48:06,2553.43,已完成,已支付,mini_program,福建
44973,4871,2026-03-23 16:06:15,2088.77,已取消,未支付,app,上海
44974,2833,2026-03-13 14:08:25,1184.49,已取消,未支付,web,北京
44975,2946,2026-03-22 23:16:48,61.23,已支付,已支付,app,四川
44976,5182,2026-03-17 10:06:06,1860.36,已支付,已支付,app,山东
44977,7538,2026-03-25 18:51:28,634.57,已完成,已支付,app,浙江
44978,6952,2026-03-22 16:03:16,2235.64,已支付,已支付,mini_program,河南
44979,7353,2026-03-07 18:29:03,689.65,已支付,已支付,web,湖北
44980,8532,2026-03-17 08:59:37,265.75,已取消,未支付,app,河南
44981,6562,2026-03-24 22:50:59,2288.06,已支付,已支付,app,北京
44982,5484,2026-03-25 00:08:02,2837.94,已完成,已支付,mini_program,山东
44983,5898,2026-03-25 08:45:11,1857.85,已取消,未支付,mini_program,湖北
44984,2761,2026-03-22 20:05:02,2871.05,已完成,已支付,app,山东
44985,7166,2026-03-23 06:23:16,1885.48,已支付,已支付,mini_program,上海
44986,9938,2026-03-07 12:04:41,2890.59,待支付,未支付,mini_program,浙江
44987,1110,2026-03-22 03:03:24,481.29,已支付,已支付,mini_program,四川
44988,5874,2026-03-03 19:42:12,2694.27,已完成,已支付,web,广东
44989,5503,2026-03-06 19:47:33,963.57,已支付,已支付,app,广东
44990,9702,2026-03-22 16:09:20,78.52,已取消,未支付,web,福建
44991,2238,2026-03-21 16:26:33,85.29,已支付,已支付,mini_program,山东
44992,6677,2026-02-27 02:22:52,256.19,待支付,未支付,mini_program,广东
44993,6840,2026-03-19 03:51:53,2760.4,待支付,未支付,mini_program,山东
44994,8059,2026-03-06 17:08:28,1751.79,已取消,未支付,mini_program,河南
44995,9335,2026-03-20 08:02:51,2183.62,已支付,已支付,app,湖北
44996,737,2026-03-21 09:52:30,2757.87,已完成,已支付,mini_program,山东
44997,4124,2026-03-16 22:08:42,2021.29,已完成,已支付,app,福建
44998,761,2026-03-11 20:06:55,2581.03,已支付,已支付,app,江苏
44999,686,2026-03-07 14:59:55,938.1,已支付,已支付,app,浙江
45000,1273,2026-03-15 12:28:35,812.61,已完成,已支付,mini_program,浙江
45001,2534,2026-03-23 12:53:57,811.32,已完成,已支付,web,上海
45002,9216,2026-03-09 17:55:37,1531.18,已完成,已支付,mini_program,福建
45003,6991,2026-03-15 20:37:53,1250.74,已取消,未支付,app,河南
45004,759,2026-03-25 12:10:28,2698.82,已完成,已支付,web,山东
45005,9291,2026-03-15 04:13:54,1198.63,待支付,未支付,app,福建
45006,8773,2026-03-25 16:40:30,1272.92,已取消,未支付,app,江苏
45007,5892,2026-03-16 23:48:07,309.53,已完成,已支付,app,北京
45008,5946,2026-03-15 03:09:23,1427.63,已取消,未支付,app,福建
45009,2689,2026-03-14 08:20:42,1532.42,已完成,已支付,web,福建
45010,5409,2026-03-24 08:09:31,2800.71,已完成,已支付,app,湖北
45011,6872,2026-03-25 16:34:27,1355.17,待支付,未支付,mini_program,福建
45012,7519,2026-03-19 10:13:51,2477.8,已支付,已支付,app,北京
45013,9633,2026-03-20 06:17:32,1333.31,已支付,已支付,app,上海
45014,6883,2026-03-23 20:30:08,2855.3,已完成,已支付,web,福建
45015,8440,2026-03-20 20:23:23,961.94,已支付,已支付,web,山东
45016,4415,2026-03-24 07:43:54,1426.0,已取消,未支付,app,山东
45017,4768,2026-03-11 17:04:00,226.03,已完成,已支付,mini_program,四川
45018,6269,2026-03-14 09:41:20,1277.66,已支付,已支付,mini_program,四川
45019,3454,2026-03-04 10:15:52,1039.79,已完成,已支付,mini_program,广东
45020,9014,2026-03-08 10:03:46,497.09,已完成,已支付,app,上海
45021,321,2026-03-25 22:07:31,2804.71,已完成,已支付,app,四川
45022,6896,2026-03-14 20:44:16,1288.95,已支付,已支付,app,浙江
45023,4671,2026-03-15 01:56:36,2849.46,已完成,已支付,web,福建
45024,1610,2026-03-21 22:08:02,403.02,已取消,未支付,app,河南
45025,4351,2026-03-06 00:15:57,1818.06,已取消,未支付,app,四川
45026,2685,2026-03-03 02:17:46,835.24,已支付,已支付,mini_program,江苏
45027,8861,2026-03-24 22:57:30,2405.26,待支付,未支付,web,浙江
45028,4316,2026-03-24 15:24:52,2975.23,待支付,未支付,mini_program,四川
45029,2596,2026-03-21 20:06:35,2248.64,已完成,已支付,web,福建
45030,4646,2026-03-18 22:13:44,1796.16,已完成,已支付,mini_program,江苏
45031,6098,2026-03-06 16:25:02,1942.03,待支付,未支付,web,江苏
45032,9255,2026-03-24 20:17:14,31.76,已完成,已支付,app,北京
45033,7005,2026-03-15 04:38:59,1860.8,已完成,已支付,app,河南
45034,2575,2026-03-23 22:25:47,2372.38,已完成,已支付,app,浙江
45035,5763,2026-03-09 01:08:22,885.57,已完成,已支付,web,山东
45036,6292,2026-03-25 04:39:27,2063.36,已完成,已支付,app,上海
45037,7641,2026-03-11 13:52:54,429.38,已完成,已支付,app,湖北
45038,1425,2026-03-24 23:40:05,2722.18,已完成,已支付,mini_program,福建
45039,9435,2026-03-16 04:48:59,368.09,已完成,已支付,app,福建
45040,8697,2026-03-18 04:29:35,473.77,已完成,已支付,web,山东
45041,1473,2026-02-26 19:14:20,818.93,已支付,已支付,app,江苏
45042,4516,2026-03-15 17:17:27,436.34,已完成,已支付,app,山东
45043,285,2026-03-25 05:27:58,2671.18,已支付,已支付,app,四川
45044,9510,2026-03-23 16:57:43,146.49,已完成,已支付,mini_program,江苏
45045,8236,2026-03-16 19:41:08,952.0,已退款,已退款,web,浙江
45046,8498,2026-03-07 04:39:36,2965.14,已完成,已支付,app,江苏
45047,3365,2026-03-15 08:47:31,1922.54,已完成,已支付,web,湖北
45048,4786,2026-03-19 21:32:15,2803.72,已支付,已支付,mini_program,上海
45049,8425,2026-03-11 11:03:01,1942.52,待支付,未支付,mini_program,广东
45050,9246,2026-03-25 12:17:37,1685.29,已完成,已支付,app,河南
45051,608,2026-03-25 10:15:45,49.44,已支付,已支付,app,江苏
45052,4714,2026-03-25 15:02:28,2436.23,已取消,未支付,web,北京
45053,8072,2026-03-12 17:18:21,974.1,已完成,已支付,app,北京
45054,5993,2026-03-19 23:53:22,2543.65,已完成,已支付,mini_program,浙江
45055,7846,2026-03-22 05:31:00,409.63,已支付,已支付,mini_program,河南
45056,4468,2026-03-23 11:36:05,1821.89,已完成,已支付,mini_program,河南
45057,7805,2026-03-22 10:30:51,2378.39,已取消,未支付,mini_program,浙江
45058,1826,2026-03-23 20:18:40,943.83,已支付,已支付,web,福建
45059,4308,2026-03-23 10:29:41,1070.54,已完成,已支付,app,河南
45060,816,2026-03-25 10:33:36,2272.88,已完成,已支付,app,山东
45061,7072,2026-03-24 22:31:18,949.78,已支付,已支付,app,河南
45062,7260,2026-03-25 11:40:36,660.68,已支付,已支付,web,浙江
45063,3246,2026-03-19 09:49:41,2868.65,已支付,已支付,app,北京
45064,6426,2026-03-24 21:58:20,1251.25,已完成,已支付,mini_program,河南
45065,6493,2026-03-25 09:17:49,1599.21,已支付,已支付,app,浙江
45066,8876,2026-03-24 17:17:24,1922.91,已支付,已支付,mini_program,河南
45067,2590,2026-03-11 23:04:10,1658.24,已完成,已支付,app,河南
45068,4589,2026-03-24 01:28:10,1607.25,已取消,未支付,app,福建
45069,5249,2026-03-13 04:35:25,632.78,已支付,已支付,app,河南
45070,2656,2026-03-18 11:26:19,203.91,已完成,已支付,mini_program,浙江
45071,3202,2026-03-13 02:55:06,789.24,待支付,未支付,web,江苏
45072,8581,2026-03-19 17:27:46,154.52,已完成,已支付,mini_program,上海
45073,3623,2026-02-26 12:00:29,82.21,待支付,未支付,app,浙江
45074,6925,2026-03-23 10:31:19,1637.95,已退款,已退款,mini_program,河南
45075,3060,2026-03-18 21:28:25,1794.33,已完成,已支付,mini_program,广东
45076,220,2026-03-13 23:26:06,220.65,已支付,已支付,app,山东
45077,9478,2026-03-12 00:24:45,1091.37,待支付,未支付,app,北京
45078,8922,2026-03-25 07:20:34,441.27,已取消,未支付,mini_program,浙江
45079,4239,2026-03-08 01:45:38,1418.62,已取消,未支付,web,山东
45080,5610,2026-03-16 15:37:04,2406.54,已完成,已支付,web,上海
45081,837,2026-03-09 11:33:23,1036.85,已支付,已支付,web,四川
45082,8414,2026-03-11 04:11:17,1779.32,已完成,已支付,mini_program,广东
45083,8482,2026-03-09 04:37:50,2534.73,已支付,已支付,app,四川
45084,8323,2026-03-16 22:18:28,2797.58,已完成,已支付,app,上海
45085,5848,2026-03-19 18:41:48,2938.05,已支付,已支付,mini_program,河南
45086,8938,2026-03-19 00:35:41,2481.97,已完成,已支付,app,上海
45087,2604,2026-03-13 17:38:27,2968.31,已完成,已支付,app,湖北
45088,3553,2026-03-18 18:19:38,1416.33,已完成,已支付,app,浙江
45089,4334,2026-03-25 16:57:40,201.26,已完成,已支付,app,广东
45090,4307,2026-03-25 18:30:57,1778.81,已支付,已支付,web,上海
45091,384,2026-03-25 22:29:27,698.42,待支付,未支付,web,北京
45092,8745,2026-03-15 23:54:41,1424.55,已完成,已支付,app,河南
45093,3631,2026-03-19 01:04:40,2961.8,已完成,已支付,app,上海
45094,410,2026-03-23 10:44:32,535.96,已完成,已支付,mini_program,四川
45095,6187,2026-03-23 04:51:01,1822.1,已取消,未支付,web,湖北
45096,4827,2026-03-19 02:46:19,38.56,已支付,已支付,app,山东
45097,1625,2026-03-25 01:23:45,242.7,已支付,已支付,app,广东
45098,6221,2026-03-13 15:56:05,252.22,已支付,已支付,app,广东
45099,1871,2026-03-22 16:21:33,391.31,已支付,已支付,app,广东
45100,2644,2026-03-24 02:24:29,2488.62,已完成,已支付,web,河南
45101,8111,2026-03-18 10:56:28,473.43,已支付,已支付,app,江苏
45102,4445,2026-03-17 03:35:15,934.1,已完成,已支付,mini_program,山东
45103,5769,2026-03-05 16:30:31,686.57,已完成,已支付,app,湖北
45104,1067,2026-03-15 18:18:04,2928.47,已完成,已支付,app,福建
45105,2798,2026-03-14 11:58:54,959.16,已完成,已支付,web,浙江
45106,304,2026-03-18 21:28:24,567.16,已完成,已支付,app,湖北
45107,6555,2026-03-16 01:50:36,1449.1,待支付,未支付,mini_program,浙江
45108,5130,2026-03-14 09:40:55,381.73,已支付,已支付,app,湖北
45109,2025,2026-03-16 00:32:02,2313.8,已完成,已支付,web,上海
45110,5466,2026-03-23 13:09:30,657.16,已支付,已支付,app,江苏
45111,2471,2026-03-15 09:00:11,2034.26,已完成,已支付,app,上海
45112,2884,2026-03-25 15:13:30,1094.21,已完成,已支付,web,山东
45113,1870,2026-03-16 13:14:46,516.08,已完成,已支付,app,福建
45114,5175,2026-03-17 13:39:49,2780.73,已完成,已支付,app,福建
45115,5114,2026-03-16 06:26:03,910.56,已完成,已支付,app,湖北
45116,7626,2026-03-22 10:15:14,1469.93,已完成,已支付,mini_program,浙江
45117,8108,2026-03-25 10:16:52,2543.75,已支付,已支付,app,四川
45118,1545,2026-03-11 22:27:30,1486.8,已完成,已支付,mini_program,四川
45119,5709,2026-03-12 12:53:24,854.46,已支付,已支付,web,广东
45120,7906,2026-03-21 22:20:17,1608.72,已完成,已支付,app,湖北
45121,150,2026-03-25 22:21:09,2219.09,已完成,已支付,mini_program,上海
45122,7483,2026-03-15 20:18:51,2912.0,已支付,已支付,app,上海
45123,1174,2026-03-24 02:48:06,1264.21,已支付,已支付,app,河南
45124,6816,2026-03-22 17:01:14,221.21,已取消,未支付,mini_program,江苏
45125,5683,2026-03-23 10:59:27,2019.28,待支付,未支付,mini_program,湖北
45126,8907,2026-03-25 02:09:14,2304.86,待支付,未支付,app,四川
45127,4120,2026-03-25 22:55:22,262.48,已完成,已支付,app,北京
45128,5382,2026-03-19 11:53:27,2378.84,已完成,已支付,web,山东
45129,9044,2026-03-06 22:59:58,1983.01,已支付,已支付,app,四川
45130,8204,2026-03-21 16:14:15,1895.97,已取消,未支付,app,福建
45131,8197,2026-03-21 19:54:59,2150.77,已完成,已支付,mini_program,四川
45132,7335,2026-03-25 12:25:29,1955.83,已支付,已支付,app,广东
45133,3663,2026-03-09 20:18:52,2978.01,已完成,已支付,app,北京
45134,8322,2026-03-09 11:05:49,445.68,已支付,已支付,app,湖北
45135,843,2026-03-21 02:28:57,2450.6,已完成,已支付,web,北京
45136,697,2026-03-21 07:59:24,1545.16,已支付,已支付,app,湖北
45137,7341,2026-03-21 03:19:17,970.5,已完成,已支付,web,广东
45138,7434,2026-03-13 19:46:41,1708.4,已取消,未支付,web,福建
45139,7861,2026-03-18 04:26:57,1341.08,待支付,未支付,mini_program,山东
45140,6451,2026-03-11 14:07:51,947.36,待支付,未支付,app,浙江
45141,2723,2026-03-23 06:44:20,1151.93,已完成,已支付,app,福建
45142,8749,2026-03-25 04:15:08,2629.51,已完成,已支付,web,河南
45143,342,2026-03-24 19:43:21,1448.31,待支付,未支付,app,福建
45144,7115,2026-03-09 13:33:32,841.35,已完成,已支付,app,上海
45145,1438,2026-03-25 21:40:13,2781.41,待支付,未支付,app,浙江
45146,8380,2026-03-09 22:30:03,2203.53,已取消,未支付,app,湖北
45147,5486,2026-03-15 09:28:26,2262.81,已完成,已支付,web,湖北
45148,6015,2026-03-25 07:10:09,637.07,已完成,已支付,app,北京
45149,432,2026-03-24 21:18:51,1789.44,已支付,已支付,app,湖北
45150,2788,2026-03-24 21:58:18,1209.28,待支付,未支付,app,湖北
45151,4544,2026-03-18 11:55:36,1852.01,已支付,已支付,web,山东
45152,4877,2026-03-20 09:05:32,1141.88,已取消,未支付,mini_program,湖北
45153,3880,2026-03-12 00:14:23,1160.65,已完成,已支付,app,浙江
45154,8072,2026-03-17 19:59:34,612.02,待支付,未支付,web,四川
45155,7609,2026-03-24 02:05:51,1937.01,已完成,已支付,mini_program,山东
45156,6955,2026-03-23 10:06:36,669.92,已支付,已支付,mini_program,江苏
45157,2686,2026-03-24 20:41:34,2375.13,已完成,已支付,web,北京
45158,3945,2026-03-10 13:11:40,1115.74,已完成,已支付,app,四川
45159,5311,2026-03-12 00:09:03,1384.55,已完成,已支付,app,江苏
45160,4849,2026-03-09 09:23:06,2534.85,已取消,未支付,web,山东
45161,9126,2026-03-11 01:32:43,2431.4,已退款,已退款,app,四川
45162,6765,2026-03-13 18:10:22,1269.77,已取消,未支付,app,广东
45163,2070,2026-03-24 20:42:02,2563.44,待支付,未支付,mini_program,北京
45164,1947,2026-03-25 16:07:50,718.14,已完成,已支付,web,浙江
45165,5254,2026-03-25 09:12:38,2106.02,已支付,已支付,app,北京
45166,5411,2026-03-09 01:55:25,2826.16,已支付,已支付,app,湖北
45167,4782,2026-03-10 11:10:28,848.39,已完成,已支付,app,广东
45168,1161,2026-03-14 22:05:19,418.66,已支付,已支付,app,四川
45169,3178,2026-03-25 13:12:53,2864.75,已支付,已支付,mini_program,湖北
45170,5353,2026-03-01 01:01:31,170.55,已支付,已支付,app,山东
45171,4362,2026-03-11 21:58:07,2532.34,待支付,未支付,web,上海
45172,1000,2026-03-12 20:46:05,792.45,已退款,已退款,app,河南
45173,6207,2026-03-22 20:28:15,1220.83,已取消,未支付,mini_program,北京
45174,6447,2026-03-16 07:41:27,1915.57,已取消,未支付,mini_program,福建
45175,4329,2026-03-09 21:18:09,1813.23,已完成,已支付,web,福建
45176,5336,2026-03-19 23:22:17,942.95,已完成,已支付,mini_program,浙江
45177,4762,2026-03-25 03:34:53,1532.01,已取消,未支付,web,广东
45178,8008,2026-03-23 05:36:47,1253.32,已完成,已支付,mini_program,浙江
45179,5089,2026-03-09 19:00:19,2161.84,已完成,已支付,app,浙江
45180,1547,2026-02-28 22:10:57,851.09,已完成,已支付,app,山东
45181,6908,2026-03-20 04:50:14,2913.85,已支付,已支付,app,河南
45182,4061,2026-03-22 08:02:39,521.59,已完成,已支付,app,北京
45183,9777,2026-03-23 13:48:06,2974.48,已支付,已支付,web,江苏
45184,5708,2026-03-15 05:30:28,406.02,已取消,未支付,web,湖北
45185,103,2026-03-22 20:57:08,378.98,已取消,未支付,mini_program,江苏
45186,982,2026-03-19 17:54:00,772.91,已完成,已支付,mini_program,福建
45187,5064,2026-03-20 14:44:54,2283.52,已完成,已支付,app,浙江
45188,6621,2026-03-25 09:47:59,333.08,已完成,已支付,web,北京
45189,3209,2026-03-25 12:31:55,96.02,已支付,已支付,mini_program,浙江
45190,2021,2026-03-25 18:35:37,1708.48,已取消,未支付,app,河南
45191,7630,2026-03-25 17:00:42,2897.21,已完成,已支付,app,上海
45192,1716,2026-03-16 09:07:15,2164.07,已支付,已支付,app,四川
45193,4461,2026-03-10 13:52:14,1382.81,已完成,已支付,web,福建
45194,7595,2026-03-21 16:47:10,2724.84,已完成,已支付,mini_program,北京
45195,2244,2026-03-20 05:55:53,2518.84,已完成,已支付,web,浙江
45196,8228,2026-03-24 04:06:20,2019.66,待支付,未支付,mini_program,江苏
45197,9227,2026-03-23 22:51:54,1367.15,已完成,已支付,web,山东
45198,5091,2026-03-20 13:01:18,1692.55,已完成,已支付,app,四川
45199,1426,2026-03-25 01:55:59,1579.05,已完成,已支付,app,北京
